time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,-1.87955481833,5.77076406026,24.3168161518,0.20651315397,0.308707181352,0.0,-3.01298651994,4.22806251105,4.84247157072,-0.0146404324088,0.102010661707,0.0,428.29424871804633,428.6100661375255,428.3559502860413,428.61495242398615
4.080000000000001,-2.06621516579,6.02777540651,24.6075848985,0.205869852046,0.31459313209,0.0,-3.2094730762,4.33863729803,4.84919215364,-0.00385383748017,0.0888367518067,0.0,457.0115499751664,455.9679772672129,456.81196463020956,457.6715956602541
4.14,-2.26345489779,6.29054441714,24.8947446252,0.205716716128,0.319937021738,0.0,-3.36571201254,4.42019841498,4.72292389773,-6.83680839579e-05,0.0895168052005,0.0,411.849150713508,411.91660655708677,412.23644141058804,412.5709426415522
4.199999999999998,-2.47128085646,6.5588598754,25.177604398,0.205766333663,0.325210409992,0.0,-3.56223433822,4.52339595166,4.70520387734,0.00256018897739,0.0844218163936,0.0,449.89052972881314,449.48402056384936,450.1127734753813,450.32547687304077
4.259999999999997,-2.69074398754,6.83317346097,25.4586085031,0.205648269153,0.330090466583,0.0,-3.75362374328,4.62016356023,4.66120955173,-0.0130566566158,0.0743116382249,0.0,443.2747823073781,442.4483308488242,442.27263019569097,440.98424576493323
4.319999999999996,-2.92156576529,7.11311839017,25.7363051403,0.205050567449,0.334622283442,0.0,-3.94085868449,4.7110720919,4.59510467727,-0.00439671374524,0.0778611979966,0.0,434.7763108970013,435.07828899625014,435.6390478397057,436.3628559494396
4.379999999999995,-3.16373955007,7.39848515522,26.0100709279,0.20462757739,0.339307045464,0.0,-4.13203957959,4.80091045607,4.53013664761,-0.0129685374624,0.0785119148819,0.0,437.2618172812833,437.32099867405645,435.991188489037,435.2743590965435
4.439999999999993,-3.41735574392,7.68912185377,26.2795538894,0.203801880191,0.343796170806,0.0,-4.32229575473,4.88670982033,4.45241575941,-0.0153968761795,0.066167204923,0.0,432.85104344460717,431.815171935763,433.09422109197527,432.8899878297362
4.499999999999992,-3.68339794199,7.98536945296,26.5468419366,0.202603735094,0.347748475424,0.0,-4.54608391262,4.98780786536,4.456502148,-0.0311914963963,0.0652744718723,0.0,461.45229178260274,461.3848372078729,461.26315125707134,460.01386235210543
4.559999999999991,-3.96367027804,8.2880043584,26.8162326594,0.200916254726,0.352033097504,0.0,-4.79656117655,5.09945195383,4.52212470681,-0.0226061365909,0.0814862483256,0.0,482.18774658595134,483.4145726489845,481.6726131653735,482.3214352279336
4.6199999999999894,-4.25761542886,8.59646299821,27.0855922351,0.199527063684,0.356926135115,0.0,-5.00210290526,5.18215095049,4.45618261384,-0.0242702308006,0.0816789929939,0.0,441.2103350138014,441.2316848855406,441.4466043558297,441.30918208863767
4.679999999999988,-4.56492522099,8.9103045908,27.3533662924,0.19781585625,0.361379229253,0.0,-5.24192628623,5.27874600392,4.46877165518,-0.0387704969317,0.051934854595,0.0,469.2991097817728,466.98787978880915,469.4588370412228,468.3318823477645
4.739999999999987,-4.88702394433,9.23001038083,27.6225923019,0.195396845128,0.365188057064,0.0,-5.49494421159,5.37751781059,4.50449108734,-0.0436033611637,0.0799996916634,0.0,476.7903930012848,478.93270081077213,477.8306572815812,477.46128165655426
4.799999999999986,-5.22213530728,9.55439320304,27.8880638856,0.192489774196,0.370173150743,0.0,-5.67612599292,5.43492193044,4.34477920765,-0.0605306623404,0.0886307710575,0.0,413.3846117129346,414.15085040691685,412.2170224287591,410.7162551372723
4.859999999999984,-5.56982297799,9.88291481288,28.1479349291,0.188890445792,0.375448920408,0.0,-5.91398064317,5.51517376194,4.31694895964,-0.058926995318,0.0864897219495,0.0,458.06032828512997,457.89615211958653,459.29273483302546,459.4175261094955
4.919999999999983,-5.93119450432,10.2157993621,28.4042845908,0.186307135574,0.38042438295,0.0,-6.13234860122,5.58051514895,4.22774385533,-0.0224235584901,0.0746258292505,0.0,439.7465718297607,438.7680771330831,437.46267967395715,440.4911892907511
4.979999999999982,-6.30743572517,10.5532827856,28.6592564067,0.185182184238,0.384656482652,0.0,-6.40933688366,5.66842303834,4.27010776159,-0.0122614843238,0.0607547909478,0.0,484.17975651360683,483.138115554352,483.5724133671558,484.337561203541
5.0399999999999805,-6.69835134791,10.8950333634,28.9116700646,0.184015414924,0.388139224572,0.0,-6.62178891879,5.72301944377,4.1435674213,-0.0404221317435,0.0519897761436,0.0,428.5669227608901,427.82350659350146,431.7873706490095,429.40427456635564
